Customer_ID,Company_Name,Signup_Date,Last_Order_Date,Industry_Category,Company_Size,Company_Age_Years,Emirate,Primary_Sales_Channel,Number_of_Sales_Channels,Monthly_Order_Volume,Avg_Order_Value_AED,Number_of_SKUs,Total_Lifetime_Orders,Return_Rate_Pct,COD_Order_Pct,Avg_Delivery_Time_Days,Peak_Season_Multiplier,Uses_Warehousing,Uses_Same_Day_Delivery,Uses_Next_Day_Delivery,Uses_Reverse_Logistics,Uses_COD_Collection,Uses_International_Shipping,Uses_Qcommerce_Fulfillment,Uses_Inventory_Management,Uses_Custom_Packaging,Current_Provider,Contract_Type,Preferred_Billing_Cycle,Tech_Integration_Level,Monthly_Logistics_Spend_AED,Recency_Days,Order_Frequency_Per_Month,Customer_Lifetime_Value_AED,On_Time_Delivery_Rate_Pct,Order_Accuracy_Pct,Avg_Support_Response_Hours,Complaints_Last_Quarter,Damaged_Shipment_Pct,Satisfaction_Score,NPS_Rating,Price_Sensitivity,Primary_Pain_Point,Willingness_To_Switch,Churned,Premium_Tier_Adoption
CUST-11076,Velvet Tech,19 Oct 2024,2026-06-19,Jewellery & Accessories,SME,3.7,Fujairah,Retail Partners,4,735,126.15,121,11572,12.5,59.8,3.9,1.73,No,0,0,1,1,0,0,0,1,Shipa,Pay-as-you-go,Weekly,Dashboard Only,7357.46,8,1.9,176310.88,94.9,92.7,5.9,4,2.8,3,3,High,Speed,5,No,No
CUST-10486,Pearl Nutrition,2026-02-17,2026-06-11,Health & Supplements,SME,2.5,Dubai,Retail Partners,1,904,144.0,212,2841,11.0,48.5,3.2,1.43,1,0,0,0,1,0,1,1,1,Aramex,Pay-as-you-go,Bi-weekly,API Integrated,7987.67,16,4.1,172378.72,96.4,95.4,0.5,4,1.3,4,5,Low,,3,No,No
CUST-10050,Luxe Goods,2023-01-21,2026-06-09,Beauty & Cosmetics,Startup,7.2,Dubai,Amazon.ae,1,81,165.57,28,2473,11.8,60.7,4.1,1.53,0,0,1,0,0,0,0,0,0,None,Pay-as-you-go,Monthly,Manual,931.92,18,3.3,53646.92,83.5,89.4,24.2,4,4.9,3,3,Medium,Speed,4,No,No
CUST-10699,Nova Co,2023-01-20,2026-06-20,Health & Supplements,Startup,5.6,Sharjah,Retail Partners,1,73,25.0,9,2036,14.4,42.3,2.9,1.71,0,0,1,1,0,0,0,0,1,Aramex,Pay-as-you-go,Bi-weekly,Dashboard Only,150.0,7,1.5,6595.0,96.4,94.6,23.5,7,4.8,3,4,High,Tracking Visibility,5,No,No
 CUST-10853 ,Coral Supply,2024-04-13,2026-06-20,Jewellery & Accessories,Enterprise,6.2,Dubai,Own Website,4,6390,271.77,2237,114944,11.3,26.0,2.0,2.5,1,1,1,No,1,1,1,1,0,Fetchr,Quarterly,Weekly,API Integrated,116521.28,7,5.3,4726006.49,96.4,96.2,0.5,0,0.2,7,6,Low,Returns Handling,2,No,Yes
CUST-10415,Coral Bazaar,2025-11-14,2026-05-02,Toys & Baby,Startup,3.0,Dubai,TikTok Shop,1,145,194.54,7,1056,-3,55.7,3.7,1.85,1,0,1,1,0,0,0,1,0,aramex,Monthly,Monthly,Manual,2988.38,56,0.4,59966.86,78.9,93.1,21.5,7,3.0,1,1,Medium,,5,Yes,No
CUST-10676,Aura Brands,2023-07-17,2026-06-13,Beauty & Cosmetics,Enterprise,4.5,Dubai,Amazon.ae,4,7053,477.36,1145,244966,5.7,53.3,1.1,2.78,1,0,1,No,1,1,1,0,1,iMile,Annual,Bi-weekly,Dashboard Only,325029.28,14,4.4,9816894.09,89.7,93.0,18.0,2,0.2,4,4,Low,Returns Handling,3,No,Yes
CUST-10366,Velvet Beauty,2025-04-03,2026-06-16,Home & Living,Mid-Market,4.3,abu dhabi,Amazon.ae,3,2560,264.17,321,31820,14.6,36.0,2.6,2.06,1,Yes,1,1,0,0,1,1,1,Quiqup,Annual,Monthly,API Integrated,66352.36,11,4.2,2389086.45,87.9,93.9,0.5,1,3.3,5,6,Medium,Coverage,3,No,Yes
CUST-10534,Aura Living,2023-12-28,2026-05-21,Toys & Baby,Startup,3.8,Dubai,Amazon.ae,1,128,34.68,28,3774,0.22,73.1,3.1,1.0,0,0,1,1,1,0,0,0,0,Aramex,Pay-as-you-go,Monthly,Manual,350.38,37,2.1,8281.57,86.4,94.6,17.9,5,4.1,3,3,High,Returns Handling,5,No,No
CUST-10830,Cedar Nutrition,2024-11-17,2026-06-08,Home & Living,SME,3.9,Sharjah,TikTok Shop,2,733,185.26,94,13319,150,31.5,1.8,2.23,1,0,0,1,1,1,1,1,1,Fetchr,Monthly,Monthly,Manual,14246.76,19,2.8,432955.77,92.5,99.4,8.4,2,1.5,5,5,Low,Cost,3,No,Yes
CUST-10234,Pearl Boutique,2023-10-03,2026-06-24,Jewellery & Accessories,Enterprise,4.4,Abu Dhabi,Retail Partners,5,13810,301.64,1524,431484,6.5,45.1,1.5,2.86,1,1,0,0,0,Yes,1,1,1,None,Quarterly,Monthly,API Integrated,"306,948 AED",3,4.3,10273637.27,85.6,99.4,0.5,0,2.9,5,5,Low,Coverage,3,No,Yes
CUST-10489,Marina Collective,2023-06-07,01/06/2026,Food & Beverage,SME,5.7,Fujairah,Amazon.ae,1,719,103.46,166,24736,15.6,47.2,4.2,1.53,1,0,1,0,1,0,0,1,0,ARAMEX ,Pay-as-you-go,Bi-weekly,Dashboard Only,6724.08,26,2.2,390496.0,89.4,96.9,11.3,6,2.9,3,1,Medium,Tracking Visibility,4,No,Yes
CUST-10680,Desert Boutique,2023-10-18,2026-05-16,Fashion & Apparel,Startup,5.5,Abu Dhabi,Noon,1,79,120.5,20,2278,17.1,72.6,4.3,2.01,0,0,0,1,1,0,0,0,0,iMile,Monthly,Bi-weekly,Manual,960.09,42,1.2,38519.38,94.1,96.2,10.7,6,2.9,4,3,Medium,Speed,3,No,No
CUST-10965,Amber Goods,07 May 2024,2026-04-18,fashion & apparel ,SME,3.4,Fujairah,Amazon.ae,2,628,106.27,216,11942,11.4,49.1,3.0,1.71,0,0,1,1,0,No,0,0,0,Shipa,Annual,Bi-weekly,Manual,6941.06,70,1.3,160064.1,92.0,93.0,2.9,4,2.1,3,3,Low,Returns Handling,4,No,No
CUST-10867,Dune Mart,2025-03-17,2026-06-14,Health & Supplements,Mid-Market,4.2,Abu Dhabi,Retail Partners,2,3909,274.03,376,44175,5.8,39.8,1.4,4.2,1,0,1,0,1,1,0,1,0,Quiqup,Monthly,Monthly,Manual,70855.9,13,4.0,3184012.73,91.8,92.2,7.8,3,2.3,3,2,Medium,Cost,5,Yes,Yes
CUST-10581,Aura Beauty,2024-11-12,2026-06-23,Toys & Baby,SME,4.9,Fujairah,Retail Partners,1,733,133.97,174,14151,14.0,36.7,3.3,1.91,Yes,0,N,0,1,0,0,1,1,None,Quarterly,Monthly,Manual,8028.93,4,2.9,346594.07,80.8,95.9,8.3,0,2.7,5,4,Low,Coverage,4,No,No
CUST-10401,Bloom Living,2025-12-31,2026-06-27,Home & Living,Enterprise,4.4,Dubai,Retail Partners,2,14160,353.14,1740,76207,9.3,14.8,1.3,2.19,1,0,1,0,0,1,0,1,1,Quiqup,Annual,Monthly,API Integrated,,0,4.5,17716359.59,86.3,95.8,5.6,1,0.0,6,6,High,Returns Handling,5,No,Yes
CUST-10698,Dune Boutique,2023-02-16,31/05/2026,Home & Living,SME,3.6,Dubai,Retail Partners,2,549,143.11,144,22384,16.1,63.0,2.4,1.33,0,1,1,1,1,0,1,0,0,In-house,Pay-as-you-go,Monthly,Manual,5533.57,27,4.3,138094.91,94.2,96.6,24.1,5,2.4,4,4,Medium,Returns Handling,4,No,No
CUST-10737,Noor Mart,2024-11-28,2026-05-25,Toys & Baby,Startup,3.0,Dubai,Amazon.ae,2,124,144.4,36,2067,15.0,57.0,3.7,1.96,0,0,0,Yes,0,0,0,1,0,,Pay-as-you-go,Monthly,Dashboard Only,1843.71,33,1.9,52468.45,85.8,91.7,25.3,3,5.5,1,0,High,Cost,5,Yes,No
CUST-10438,Dune Brands,2025-09-04,2026-06-11,Home & Living,Mid-Market,2.6,sharjah,Amazon.ae,1,2663,189.7,559,24374,11.6,34.3,1.5,2.34,1,0,1,0,1,1,1,1,1,Smsa Express,Annual,Monthly,Dashboard Only,46137.03,16,3.9,865134.22,87.3,99.3,5.1,3,0.7,4,3,High,Coverage,5,Yes,Yes
CUST-10527,Mirage Brands,2024-06-13,2026-06-21,Food & Beverage,Enterprise,6.0,Dubai,Retail Partners,3,18553,268.06,2898,381551,5.0,39.1,2.0,2.94,1,0,1,0,1,1,0,1,0,Smsa Express,Annual,Monthly,API Integrated,479027.86,6,5.1,20514975.12,96.2,96.8,13.4,2,3.0,0,4,High,Coverage,5,No,Yes
CUST-10954,Bloom Mart,2025-03-25,2026-06-13,Home & Living,Enterprise,1.7,Sharjah,Instagram Shop,2,22485,270.94,2183,281406,2.8,18.9,1.2,2.94,1,1,0,1,1,0,1,1,1,In-house,Pay-as-you-go,Monthly,API Integrated,393129.68,14,3.9,5059875.3,97.6,94.3,,1,0.0,6,5,Low,Cost,2,No,Yes
CUST-10368,Zest Boutique,18/01/2025,2026-06-15,Home & Living,Startup,2.4,Sharjah,TikTok Shop,2,90,118.99,26,1440,21.3,62.5,3.7,1.21,0,0,0,0,0,0,0,0,0,Aramex,Monthly,Monthly,Manual,1061.64,12,2.3,23825.61,94.9,94.2,13.3,7,6.1,3,2,Medium,Returns Handling,5,No,No
CUST-10876,Mirage Studio,2025-08-23,2026-04-07,Health & Supplements,SME,1.7,Fujairah,Own Website,3,1026,224.6,104,6722,13.2,31.5,2.3,2.03,0,1,0,Yes,0,1,1,0,0,Aramex,Monthly,Monthly,Manual,22084.04,81,2.0,331505.87,93.1,89.1,10.9,5,1.7,4,,High,Returns Handling,5,Yes,Yes
CUST-10717,Pearl Threads,2023-04-04,2026-05-04,Jewellery & Accessories,Startup,4.1,Sharjah,Instagram Shop,1,76,81.4,21,2585,15.0,68.8,3.5,2.25,0,0,1,0,0,0,0,0,1,Quiqup,Pay-as-you-go,Bi-weekly,Manual,560.54,54,0.8,20111.32,94.2,96.7,29.5,8,4.3,3,1,High,Reliability,5,Yes,No
CUST-10863,Lumen Brands,2023-03-02,2026-06-19,Toys & Baby,SME,7.2,Abu Dhabi,Amazon.ae,3,613,212.69,152,23642,9.6,57.2,2.5,2.06,0,1,1,0,1,1,1,0,1,None,Pay-as-you-go,Bi-weekly,Manual,12966.63,8,4.6,679159.34,100.0,95.7,10.6,2,2.4,5,4,Medium,Returns Handling,5,No,No
CUST-10151,Mirage Goods,2025-05-22,2026-06-27,Jewellery & Accessories,Enterprise,4.6,Dubai,Amazon.ae,5,11479,320.69,2092,149980,5.9,31.5,0.9,2.78,1,1,Y,0,1,0,1,1,1,Aramex,Quarterly,Bi-weekly,API Integrated,338192.39,0,4.9,12742993.62,100.0,95.9,0.6,2,0.9,5,4,Low,,4,No,Yes
CUST-11040,Noor Tech,2024-06-03,2026-05-28,Home & Living,Startup,4.1,Dubai,TikTok Shop,1,127,66.02,5,3013,15.0,70.3,3.0,1.76,0,0,1,1,0,0,0,0,0,In-house,Pay-as-you-go,Weekly,Dashboard Only,724.47,30,2.3,21489.92,83.7,89.9,12.5,1,3.3,5,6,High,Tracking Visibility,4,Yes,No
CUST-10132,Falcon Brands,2025-12-06,27/05/2026,Fashion & Apparel,SME,1.8,Ajman,Retail Partners,4,523,225.8,226,3318,10.1,23.8,3.2,1.94,0,0,0,0,0,0,1,1,0,Aramex,Monthly,Bi-weekly,Manual,12690.51,31,3.8,140447.98,92.0,98.4,8.5,2,2.8,4,4,Medium,Coverage,3,Yes,Yes
CUST-10738,Lumen Trading,2025-03-20,16/06/2026,Fashion & Apparel,SME,1.7,Dubai,TikTok Shop,2,383,163.31,161,3861,11.6,55.6,3.4,1.59,0,0,1,0,1,0,0,0,0,Aramex,Pay-as-you-go,Monthly,Dashboard Only,6050.65,11,2.2,109562.62,94.7,92.2,17.0,10,1.5,3,1,Medium,Returns Handling,4,No,No
CUST-10029,Coral Mart,2025-01-22,2026-06-16,Food & Beverage,Mid-Market,1.6,Abu Dhabi,Own Website,1,2781,240.49,778,39510,4.2,35.4,3.1,2.11,0,1,1,1,0,1,1,1,0,None,Quarterly,Weekly,API Integrated,50006.07,11,3.3,636309.88,95.8,97.4,10.4,3,1.7,5,3,Medium,Coverage,2,No,Yes
CUST-11022,Souq Brands,01 Dec 2024,2026-06-16,Fashion & Apparel,Enterprise,2.9,abu dhabi,TikTok Shop,4,13616,288.29,1885,199368,8.9,31.4,0.5,2.67,1,0,1,0,0,1,0,1,1,Quiqup,Monthly,Monthly,API Integrated,246208.73,11,2.5,5727539.51,95.2,98.7,3.4,2,0.6,6,6,Medium,Returns Handling,2,No,Yes
CUST-10940,Bloom Co,2023-10-31,2026-04-28,Beauty & Cosmetics,Startup,5.0,Dubai,Own Website,1,84,114.4,14,2436,,60.7,3.3,1.45,0,0,1,0,1,0,0,0,0,None,Monthly,Monthly,Manual,977.07,60,3.0,32240.47,81.9,90.3,23.3,5,3.1,3,2,High,Coverage,5,Yes,No
CUST-10238,Amber Boutique,2023-06-30,2025-12-26,Toys & Baby,Startup,6.1,DXB,Amazon.ae,1,118,135.46,25,4083,21.6,69.0,3.2,1.35,0,0,0,0,0,0,0,0,1,Shipa,Monthly,Bi-weekly,Manual,1124.31,183,0.7,68986.78,92.8,92.2,17.3,5,6.6,4,4,Medium,Tracking Visibility,4,No,No
CUST-10673,Aura Brands,2024-02-20,03/06/2026,Jewellery & Accessories,Mid-Market,2.7,Dubai,Retail Partners,2,2865,251.33,619,69650,5.7,42.9,2.1,1.61,1,1,1,0,1,0,1,0,1,Aramex,Pay-as-you-go,Bi-weekly,Manual,70481.15,24,3.8,1356576.73,100.0,100.0,4.8,2,2.2,5,3,High,Returns Handling,4,No,Yes
CUST-10661,Marina Supply,2025-04-26,2026-06-13,Electronics & Gadgets,Enterprise,1.8,Dubai,Amazon.ae,2,12769,335.0,2309,120399,8.4,41.3,2.5,2.5,1,0,1,0,0,Yes,0,1,0,Aramex,Annual,Bi-weekly,Dashboard Only,352276.32,14,4.2,5538278.92,99.5,96.8,6.7,1,1.2,6,5,Low,Cost,2,No,Yes
CUST-10773,Bloom Co,2025-10-28,2026-04-25,Home & Living,Mid-Market,2.3,Dubai,Amazon.ae,6,2012,170.45,386,11243,9.3,53.3,1.8,2.63,1,0,1,1,1,0,0,1,1,iMile,Pay-as-you-go,Monthly,API Integrated,24373.67,63,4.0,504725.42,77.0,92.9,11.5,4,3.4,4,2,High,Cost,3,No,Yes
CUST-10968,Cedar Lab,2023-08-10,2026-05-07,Health & Supplements,SME,4.0,Dubai,Amazon.ae,4,734,88.44,127,19700,8.2,52.7,1.3,1.63,No,0,0,0,0,1,0,0,0,In-house,Monthly,Bi-weekly,Manual,6829.86,51,2.0,229145.18,100.0,94.4,1.4,5,5.4,4,5,Medium,Reliability,5,No,No
CUST-10323,Urban Studio,14 Dec 2023,2025-10-12,Home & Living,SME,6.5,Dubai,Retail Partners,1,597,224.35,,14965,,39.9,2.5,2.14,0,0,0,No,0,0,0,1,0,Fetchr,Monthly,Monthly,Manual,13572.04,258,4.6,797083.42,92.4,95.2,23.1,6,0.0,4,3,Medium,Returns Handling,4,No,Yes
CUST-10628,Marina Co,2024-09-09,31/05/2026,Jewellery & Accessories,SME,5.7,Sharjah,Retail Partners,4,725,136.47,129,14516,17.8,50.6,3.2,2.41,Yes,0,N,1,1,0,0,0,1,iMile,Quarterly,Weekly,Dashboard Only,5974.22,27,2.3,261131.08,93.6,93.4,17.1,7,1.9,3,1,High,COD Reconciliation,5,No,No
CUST-10854,Oasis Brands,27 Sep 2023,2026-06-15,Fashion & Apparel,Startup,6.5,Dubai,Noon,1,195,185.55,28,5950,14.6,67.7,3.2,1.67,0,0,1,1,0,1,0,0,1,Fetchr,Pay-as-you-go,Monthly,Dashboard Only,3666.72,12,1.3,192549.87,86.8,91.9,20.3,10,3.4,3,3,Low,Returns Handling,4,Yes,No
CUST-10769,Velvet Nutrition,2024-02-08,2026-05-29,Jewellery & Accessories,SME,2.9,Abu Dhabi,Instagram Shop,3,576,116.53,,15691,13.4,49.1,2.5,1.28,0,0,0,0,0,0,1,0,0,None,Pay-as-you-go,Monthly,,4943.42,29,2.8,112898.97,90.2,91.3,11.9,8,5.6,1,2,Medium,Returns Handling,5,Yes,No
CUST-10745,Aura Lab,2025-03-13,2026-06-06,Home & Living,SME,2.3,Dubai,Noon,1,~500,185.19,116,11188,11.4,46.2,2.9,1.99,Yes,0,1,0,0,0,0,1,1,In House,Annual,Bi-weekly,Dashboard Only,11538.96,21,3.1,285483.49,98.0,90.9,19.7,6,1.2,3,,High,Speed,5,No,Yes
CUST-11144,Amber Living,2024-03-26,2026-04-12,Health & Supplements,SME,2.5,Sharjah,Noon,2,651,211.33,105,17281,,47.9,3.2,1.61,0,0,1,1,0,1,0,0,0,Aramex,Monthly,Bi-weekly,Dashboard Only,11316.98,76,3.3,234283.65,88.0,96.2,10.3,6,0.3,3,3,Medium,Tracking Visibility,5,No,No
CUST-11089,Zest Boutique,2025-07-16,2026-06-25,Food & Beverage,SME,1.1,Dubai,Instagram Shop,1,1106,136.15,196,11210,14.2,55.4,2.7,1.8,1,0,1,1,1,0,0,1,0,Fetchr,Pay-as-you-go,Monthly,Dashboard Only,16254.18,2,4.1,186313.33,83.7,92.2,15.4,3,2.3,3,2,Medium,Coverage,4,No,Yes
CUST-10379,Nova Living,06 Mar 2026,2026-06-08,Toys & Baby,Mid-Market,2.2,Dubai,Noon,6,2240,244.88,711,7169,6.4,19.8,2.0,2.64,1,0,0,0,1,0,0,1,0,Aramex,Monthly,Monthly,Dashboard Only,57979.78,19,5.5,1044482.96,89.1,93.4,7.6,3,1.5,3,3,Medium,Tracking Visibility,5,No,Yes
CUST-10558,Oasis Tech,2026-04-28,2026-04-15,Beauty & Cosmetics,SME,3.2,Dubai,Retail Partners,2,639,209.61,62,833,13.2,31.1,2.3,2.12,1,1,1,1,0,0,1,1,1,ARAMEX ,Monthly,Monthly,Manual,14689.87,73,3.3,391613.03,86.4,100.0,16.7,4,3.7,4,,Medium,Reliability,4,No,Yes
CUST-10515,Lumen Lab,27 Jan 2026,2026-05-23,Fashion & Apparel,Startup,1.7,Dubai,Own Website,2,175,66.42,38,638,20.0,54.3,3.0,1.85,1,0,0,1,0,0,0,1,0,In-house,Pay-as-you-go,Monthly,Manual,999.98,35,2.7,12807.01,88.9,92.8,19.5,3,5.7,2,0,Medium,COD Reconciliation,4,No,No
CUST-10880,Cedar Goods,2024-07-07,2026-06-02,Jewellery & Accessories,SME,5.2,Sharjah,Retail Partners,2,665,235.69,125,9734,12.4,58.4,2.3,2.25,0,0,Y,No,1,0,0,0,0,Aramex,Pay-as-you-go,Monthly,Dashboard Only,14154.83,25,3.6,511800.58,88.6,100.0,13.6,7,4.4,4,3,High,Coverage,5,No,No
CUST-10951,Luxe Boutique,22 May 2026,2026-06-16,Beauty & Cosmetics,Startup,2.7,Dubai,Noon,2,105,AED 182.51,23,102,21.4,73.0,3.6,1.68,0,Yes,0,Yes,0,Yes,0,0,0,Aramex,Pay-as-you-go,Weekly,Manual,2042.77,11,2.2,49951.02,90.2,91.8,20.7,4,2.9,5,4,Medium,Speed,3,Yes,No
CUST-10966,Zest Threads,2023-03-08,2026-05-21,Health & Supplements,Enterprise,4.5,Abu Dhabi,Instagram Shop,3,16713,316.46,1697,544526,7.3,42.4,1.6,2.67,1,1,1,0,0,1,1,1,1,In-house,Quarterly,Monthly,API Integrated,507878.91,37,5.3,20980994.57,91.3,100.0,0.8,1,2.1,4,,High,Tracking Visibility,5,No,Yes
CUST-10747,Bloom Goods,2025-04-10,2026-06-01,Home & Living,SME,3.1,Abu Dhabi,Retail Partners,1,757,AED 61.23,,10427,13.0,66.1,2.7,1.76,0,1,1,1,1,0,1,0,0,Shipa,Monthly,Weekly,Dashboard Only,4557.27,26,4.4,126149.95,95.6,88.0,11.0,9,2.3,5,6,High,Cost,4,No,No
CUST-10030,Oasis Brands,2026-02-11,2026-05-14,Health & Supplements,Mid-Market,2.3,Dubai,TikTok Shop,6,1283,261.12,929,3681,16.9,40.2,2.0,2.35,1,0,1,0,0,No,0,1,1,None,Monthly,Monthly,API Integrated,31233.29,44,3.3,711670.16,82.4,93.5,15.4,2,1.4,4,5,High,Tracking Visibility,5,No,Yes
CUST-10666,Velvet Beauty,2025-11-04,2026-05-02,Home & Living,Mid-Market,1.6,Ajman,Retail Partners,3,5581,219.09,563,37014,5.3,59.8,2.4,2.11,1,0,1,0,1,0,0,1,1,Smsa Express,Annual,Monthly,Manual,128638.04,56,4.2,1981507.92,84.1,100.0,11.9,2,3.5,4,5,High,Coverage,3,No,Yes
CUST-10741,Luxe Collective,2024-10-02,06 Jun 2026,Fashion & Apparel,Startup,2.2,Dubai,TikTok Shop,2,113,72.5,,2109,18.6,44.7,3.3,2.21,0,0,Y,1,0,No,0,0,0,,Pay-as-you-go,Bi-weekly,Manual,544.37,21,2.7,8020.03,81.3,93.3,24.5,3,4.4,2,1,High,Cost,5,Yes,No
CUST-10350,Souq Mart,14 Jul 2025,2026-05-04,Food & Beverage,SME,1.7,Dubai,Noon,1,441,AED 166.64,109,4014,7.7,36.1,2.7,2.11,0,0,0,1,1,Yes,0,0,0,In-house,Pay-as-you-go,Bi-weekly,Manual,6248.36,54,4.3,94780.16,87.8,93.2,1.1,3,4.1,4,2,High,Reliability,4,No,No
CUST-11146,Cedar Lab,2023-06-22,2026-06-11,Jewellery & Accessories,Mid-Market,4.3,Dubai,TikTok Shop,3,2074,307.89,668,61958,6.7,40.6,2.0,2.02,1,0,1,No,1,0,0,0,0,iMile,Pay-as-you-go,Monthly,Dashboard Only,57355.43,16,4.7,2062949.83,100.0,94.7,7.3,2,1.8,5,3,Low,Reliability,4,No,Yes
CUST-11008,Lumen Tech,2026-01-16,16/06/2026,Food & Beverage,Mid-Market,0.8,sharjah,Own Website,6,5413,198.32,719,23523,11.0,22.5,1.7,2.41,1,0,0,1,1,0,0,1,1,Aramex,Monthly,Monthly,Manual,78457.58,11,3.8,577740.06,89.4,89.3,12.8,4,0.0,4,15,Medium,Tracking Visibility,5,No,Yes
CUST-10791,Amber Goods,2024-06-08,2026-06-24,Home & Living,SME,3.3,Abu Dhabi,Amazon.ae,3,174,93.91,169,3801,12.5,42.7,2.4,1.98,0,0,0,0,0,1,0,0,1,Quiqup,Monthly,Monthly,API Integrated,1606.11,3,2.9,53124.63,91.4,92.8,4.0,2,2.3,3,2,Low,COD Reconciliation,4,No,No
CUST-10051,Pearl Boutique,2025-05-25,2026-06-21,Jewellery & Accessories,Startup,1.9,Dubai,Amazon.ae,1,152,111.35,24,1256,10.4,66.1,3.3,1.82,0,0,0,0,1,0,0,0,0,In House,Pay-as-you-go,Bi-weekly,Dashboard Only,1499.16,6,2.4,27178.66,85.4,91.3,7.4,2,1.9,5,,High,Reliability,3,No,No
CUST-10507,Lumen Threads,2026-04-04,2026-06-06,Jewellery & Accessories,Mid-Market,2.9,Dubai,Own Website,2,2453,215.17,604,4879,11.8,27.8,2.7,2.97,1,1,1,No,0,1,1,1,1,iMile,Monthly,Monthly,API Integrated,40050.29,21,4.6,1061136.8,87.1,94.0,10.8,3,0.4,5,6,High,Speed,5,No,Yes
CUST-10036,Zest Trading,2025-07-16,2026-06-08,Toys & Baby,Startup,1.1,AUH,Retail Partners,1,105,54.96,10,1057,14.9,98.7,2.5,1.1,0,0,1,1,1,1,0,0,0,Fetchr,Annual,Weekly,Dashboard Only,428.08,19,2.2,4629.81,94.8,93.0,19.8,5,,3,1,Medium,Speed,4,No,No
CUST-10609,Nova Tech,2023-05-02,2026-06-26,Food & Beverage,SME,5.3,Ajman,TikTok Shop,3,1012,145.84,120,33851,22.2,53.0,2.5,1.9,0,1,Y,0,0,0,1,0,0,Fetchr,Monthly,Bi-weekly,Dashboard Only,9302.09,1,4.2,466492.41,91.4,96.6,17.8,3,4.9,3,1,Medium,COD Reconciliation,3,No,No
CUST-10078,Dune Studio,05 Jan 2025,23 Apr 2026,Electronics & Gadgets,SME,3.3,dubai,TikTok Shop,4,824,125.83,145,9987,12.7,75.8,2.7,1.42,No,0,1,0,1,1,0,0,0,In-house,Monthly,Weekly,Manual,8499.94,65,2.9,262799.5,89.0,97.5,15.4,3,2.9,5,6,Medium,Speed,3,No,No
CUST-10013,Desert Living,2024-01-29,2026-06-02,Jewellery & Accessories,Mid-Market,5.8,Sharjah,Own Website,2,2741,210.46,,57562,13.5,58.5,3.4,1.79,1,0,1,Yes,1,1,1,1,1,In-house,Monthly,Monthly,Dashboard Only,50355.01,25,4.1,2452166.49,98.7,96.9,,3,2.3,6,7,Medium,Tracking Visibility,4,No,Yes
CUST-10675,Cedar Living,2025-04-17,2026-04-29,Electronics & Gadgets,SME,2.3,Dubai,Retail Partners,5,632,231.05,,7299,8.5,29.1,3.1,1.71,Yes,0,1,0,0,No,1,1,1,None,Pay-as-you-go,Monthly,API Integrated,10351.78,59,4.8,202443.32,90.1,91.4,5.1,6,1.1,4,2,Medium,Cost,5,No,Yes
CUST-10058,Velvet Co,13 Dec 2025,2026-05-31,Electronics & Gadgets,Startup,4.5,Umm Al Quwain,Retail Partners,2,56,84.6,8,285,11.6,49.4,2.6,1.0,0,0,1,1,0,0,0,0,0,None,Pay-as-you-go,Monthly,Manual,414.13,27,2.0,11966.34,79.5,88.7,13.5,10,3.5,1,1,Medium,Reliability,5,No,No
CUST-10575,Marina Trading,2025-03-09,2026-05-31,Toys & Baby,SME,2.7,Abu Dhabi,TikTok Shop,3,694,95.32,,10524,19.7,56.4,2.9,2.24,1,1,1,1,1,No,1,0,0,Aramex,Monthly,Weekly,Dashboard Only,6632.35,27,3.4,127903.86,99.8,97.2,17.7,5,1.0,5,4,High,Returns Handling,4,No,No
CUST-10233,Bloom Co,23 Sep 2025,2026-05-27,Food & Beverage,SME,1.1,Abu Dhabi,Noon,2,489,180.08,122,3254,18.1,51.2,2.5,2.44,0,1,1,No,1,0,1,0,0,Shipa,Annual,Monthly,Manual,7052.99,31,2.6,56924.4,100.0,92.0,16.7,4,4.4,5,6,Medium,Coverage,5,No,No
CUST-11023,Pearl Co,2023-05-22,2026-04-23,Jewellery & Accessories,SME,5.7,Umm Al Quwain,TikTok Shop,1,764,184.1,194,20175,13.7,39.9,2.7,2.1,0,0,1,0,0,0,0,0,0,Quiqup,Monthly,Bi-weekly,Manual,14854.92,65,3.2,879994.23,86.8,93.1,5.8,6,2.2,3,3,Low,Cost,5,No,No
CUST-10261,Falcon Tech,2025-01-03,2026-06-14,Jewellery & Accessories,Mid-Market,3.3,DXB,Noon,1,1166,173.65,414,17314,7.9,28.2,2.0,2.21,1,No,1,0,0,0,0,0,1,,Quarterly,Monthly,Dashboard Only,16349.85,13,4.7,503104.19,93.2,95.7,0.5,2,3.4,4,2,High,Returns Handling,5,No,Yes
CUST-10412,Aura Trading,2024-09-14,2026-04-16,Food & Beverage,Startup,3.0,Dubai,Instagram Shop,1,52,57.63,32,808,14.2,51.8,3.6,1.57,0,0,1,1,0,0,0,1,0,Shipa,Pay-as-you-go,Bi-weekly,Manual,298.37,72,2.6,7561.1,88.3,93.8,22.3,9,5.2,3,4,High,,5,Yes,No
CUST-10743,Desert Bazaar,2024-05-25,27 Jun 2026,Toys & Baby,Startup,6.1,DUBAI,Amazon.ae,1,89,54.53,12,2228,17.1,70.8,2.8,1.78,0,No,1,0,1,0,0,0,1,ARAMEX ,Monthly,Monthly,Manual,313.94,0,2.0,16251.65,95.6,94.5,10.6,1,5.9,5,6,High,Returns Handling,5,No,No
